document_id,origin,bundle,node_uuid,node_title,filename,url,anchor,node_created,url_path_month,category,indexed,current_published_at,year_in_filename,year_in_anchor,needs_pdf_metadata
,inbody,feature_articles,eca944c9-3e93-4942-b606-711e18c910a0,Darkness will be ostracized,CEM6_RTFinanceforEnergyAccessRoundtable_Pre-Read.pdf,http://www.cleanenergyministerial.org/Portals/2/pdfs/CEM6Portal/CEM6_RTFinanceforEnergyAccessRoundtable_Pre-Read.pdf,,2017-09-03T18:30:00+00:00,,external_host,False,,False,False,False
,inbody,feature_articles,eca944c9-3e93-4942-b606-711e18c910a0,Darkness will be ostracized,AS219.pdf,http://164.100.47.190/loksabhaquestions/annex/12/AS219.pdf,,2017-09-03T18:30:00+00:00,,external_host,False,,False,False,False
inbody:14484d6cc6a19a2972b62451375093fe988734b0,inbody,feature_articles,d3fa3bcb-c869-4687-8c30-e0053b6a23a5,Potential climate risks to Oil and Gas Infra and Operations,Potential%20climate%20risks%20to%20Oil%20and%20Gas%20Infra%20and%20Operations.pdf,http://www.teriin.org/sites/default/files/2019-02/Potential%20climate%20risks%20to%20Oil%20and%20Gas%20Infra%20and%20Operations.pdf,Read more,2019-01-31T06:57:54+00:00,2019-02,managed_path_month,True,2019-01-31 06:57:54,False,False,True
inbody:428aee49f1d17f1caaca4bb45640602bdba3693e,inbody,ongoing_projects,326e0327-b293-482f-a12f-b2393cafad1c,"The Green School, A TATA Steel-TERI initiative",5P-game.pdf,https://www.teriin.org/sites/default/files/files/5P-game.pdf,,2017-03-14T12:03:22+00:00,,unmanaged_no_file_entity,True,2017-03-14 12:03:22,False,False,True
inbody:95ab7b23f66f4f1869e0787414c92fa9b9000a15,inbody,ongoing_projects,673fed5c-aff7-48a0-9678-badcb20073bd,United Technologies-TERI Center of Excellence for Energy Efficient Buildings in Indian Cities,existing-commercial-building-retrofit-guidelines.pdf.pdf,https://www.teriin.org/sites/default/files/2019-06/existing-commercial-building-retrofit-guidelines.pdf.pdf,Retrofit Guidelines for Commercial Buildings,2017-12-27T11:38:46+00:00,2019-06,managed_path_month,True,2017-12-27 11:38:46,False,False,True
,inbody,ongoing_projects,efca7cdb-2942-486d-9c2d-ff43dfe001be,Enhanced climate transparency in the G20 countries,Brown-to-Green-Report-2017_web.pdf,http://www.climate-transparency.org/wp-content/uploads/2017/07/Brown-to-Green-Report-2017_web.pdf,BROWN TO GREEN: The G20 transition to a low-carbon economy | 2017 (Report),2017-12-27T11:38:46+00:00,,external_host,False,,True,True,False
,inbody,ongoing_projects,efca7cdb-2942-486d-9c2d-ff43dfe001be,Enhanced climate transparency in the G20 countries,Technical-Note_data-sources-and-methodology.pdf,http://www.climate-transparency.org/wp-content/uploads/2017/07/Technical-Note_data-sources-and-methodology.pdf,BROWN TO GREEN Report 2017: The G20 transition to a low-carbon economy - Technical Note: Data sources and methodology,2017-12-27T11:38:46+00:00,,external_host,False,,False,True,False
,inbody,ongoing_projects,efca7cdb-2942-486d-9c2d-ff43dfe001be,Enhanced climate transparency in the G20 countries,B2G2017-India.pdf,http://www.climate-transparency.org/wp-content/uploads/2017/07/B2G2017-India.pdf,BROWN TO GREEN: The G20 Transition to a low-carbon economy | 2017 (India Chapter),2017-12-27T11:38:46+00:00,,external_host,False,,True,True,False
inbody:7e97b6d5a5c542d868e965a912228fe8fa412e3a,inbody,ongoing_projects,b2b01c58-b871-4521-901d-946358125b56,Technical Assistance to the Resource Efficiency Initiative (REI) of the European Union,greening-solar-PV-value-chain_0.pdf,http://www.teriin.org/sites/default/files/2018-09/greening-solar-PV-value-chain_0.pdf,report,2017-12-27T11:38:46+00:00,2018-09,managed_path_month,True,2017-12-27 11:38:46,False,False,True
inbody:8dd8828e54fbaa580ce6849d650f2d7d259eb12b,inbody,ongoing_projects,b2b01c58-b871-4521-901d-946358125b56,Technical Assistance to the Resource Efficiency Initiative (REI) of the European Union,solar-pv-presentation.pdf,http://www.teriin.org/sites/default/files/files/solar-pv-presentation.pdf,here,2017-12-27T11:38:46+00:00,,unmanaged_no_file_entity,True,2017-12-27 11:38:46,False,False,True
inbody:6d9526aa338e95f758cd55cfac72a12353baacbe,inbody,ongoing_projects,b2b01c58-b871-4521-901d-946358125b56,Technical Assistance to the Resource Efficiency Initiative (REI) of the European Union,ev-sector-policy-paper_0.pdf,http://www.teriin.org/sites/default/files/2018-09/ev-sector-policy-paper_0.pdf,report,2017-12-27T11:38:46+00:00,2018-09,managed_path_month,True,2017-12-27 11:38:46,False,False,True
inbody:055acb958d7d22a335790184cb348a22fa99b4dd,inbody,ongoing_projects,b2b01c58-b871-4521-901d-946358125b56,Technical Assistance to the Resource Efficiency Initiative (REI) of the European Union,ev_presentation.pdf,http://www.teriin.org/sites/default/files/files/ev_presentation.pdf,here,2017-12-27T11:38:46+00:00,,unmanaged_no_file_entity,True,2017-12-27 11:38:46,False,False,True
inbody:358b996d463d3da085b1f5c85499b91ded47db9b,inbody,ongoing_projects,57a945be-c8aa-4a4e-b71e-4f67b6b390aa,Energy Transitions,Mapping-Impact-of-Coal-Mines-Case-of-Betul.pdf,https://www.teriin.org/sites/default/files/2021-03/Mapping-Impact-of-Coal-Mines-Case-of-Betul.pdf,Download Report,2018-01-01T10:09:28+00:00,2021-03,managed_path_month,True,2018-01-01 10:09:28,False,False,True
inbody:c18f8f0abed44d1dbfd626c2b1cd39450145e3a1,inbody,ongoing_projects,57a945be-c8aa-4a4e-b71e-4f67b6b390aa,Energy Transitions,wsds-etc-es.pdf,https://www.teriin.org/sites/default/files/files/wsds-etc-es.pdf,Download,2018-01-01T10:09:28+00:00,,unmanaged_no_file_entity,True,2018-01-01 10:09:28,False,False,True
inbody:b3bc441fcb0874bdd0c6901b21856cedcdae405c,inbody,ongoing_projects,1563d2c4-cfba-40e9-89d9-bdc3ccf0773c,Spatially Resolved Air Pollution Emissions Inventory of India,ap-Prelims.pdf,https://www.teriin.org/sites/default/files/files/ap-Prelims.pdf,Table of Contents,2018-01-20T11:09:08+00:00,,unmanaged_no_file_entity,True,2018-01-20 11:09:08,False,False,True
inbody:3c7fdaad6f23aeacbd6dd0e6ed462c10380f5f8c,inbody,ongoing_projects,1563d2c4-cfba-40e9-89d9-bdc3ccf0773c,Spatially Resolved Air Pollution Emissions Inventory of India,ap-Executive-Summary.pdf,https://www.teriin.org/sites/default/files/files/ap-Executive-Summary.pdf,Executive Summary,2018-01-20T11:09:08+00:00,,unmanaged_no_file_entity,True,2018-01-20 11:09:08,False,False,True
inbody:de93bcdbfc934cf29f9744f20bd6c5b882a6c54e,inbody,ongoing_projects,1563d2c4-cfba-40e9-89d9-bdc3ccf0773c,Spatially Resolved Air Pollution Emissions Inventory of India,ap-Introduction.pdf,https://www.teriin.org/sites/default/files/files/ap-Introduction.pdf,Chapter 1 - Introduction,2018-01-20T11:09:08+00:00,,unmanaged_no_file_entity,True,2018-01-20 11:09:08,False,False,True
inbody:31e7d65dd24f9ddaf2fb660c3301092a36e3f78a,inbody,ongoing_projects,1563d2c4-cfba-40e9-89d9-bdc3ccf0773c,Spatially Resolved Air Pollution Emissions Inventory of India,ap-Chapter2.pdf,https://www.teriin.org/sites/default/files/files/ap-Chapter2.pdf,Chapter 2 - Methodology,2018-01-20T11:09:08+00:00,,unmanaged_no_file_entity,True,2018-01-20 11:09:08,False,False,True
inbody:ec39512770be036dbfe6d6725eb184adb0073309,inbody,ongoing_projects,1563d2c4-cfba-40e9-89d9-bdc3ccf0773c,Spatially Resolved Air Pollution Emissions Inventory of India,ap-Chapter3.pdf,https://www.teriin.org/sites/default/files/files/ap-Chapter3.pdf,Chapter 3 - Residential Sector,2018-01-20T11:09:08+00:00,,unmanaged_no_file_entity,True,2018-01-20 11:09:08,False,False,True
inbody:7e48fafc0bb8bcd13aed8ba59ef4b7fb884a7576,inbody,ongoing_projects,1563d2c4-cfba-40e9-89d9-bdc3ccf0773c,Spatially Resolved Air Pollution Emissions Inventory of India,ap-Chapter4.pdf,https://www.teriin.org/sites/default/files/files/ap-Chapter4.pdf,Chapter 4 - Power Sector,2018-01-20T11:09:08+00:00,,unmanaged_no_file_entity,True,2018-01-20 11:09:08,False,False,True
inbody:086a4d80e39559c7d349af4c030c4ff80b8f8230,inbody,ongoing_projects,1563d2c4-cfba-40e9-89d9-bdc3ccf0773c,Spatially Resolved Air Pollution Emissions Inventory of India,ap-Chapter5.pdf,https://www.teriin.org/sites/default/files/files/ap-Chapter5.pdf,Chapter 5 - Industry Sector,2018-01-20T11:09:08+00:00,,unmanaged_no_file_entity,True,2018-01-20 11:09:08,False,False,True
inbody:9245c57485a73dabc338bbfc2946752122dada5b,inbody,ongoing_projects,1563d2c4-cfba-40e9-89d9-bdc3ccf0773c,Spatially Resolved Air Pollution Emissions Inventory of India,ap-Chapter6.pdf,https://www.teriin.org/sites/default/files/files/ap-Chapter6.pdf,Chapter 6 - Transport Sector,2018-01-20T11:09:08+00:00,,unmanaged_no_file_entity,True,2018-01-20 11:09:08,False,False,True
inbody:409f726ed3b92dedc90a9031e407a7ddbf2f8ed0,inbody,ongoing_projects,1563d2c4-cfba-40e9-89d9-bdc3ccf0773c,Spatially Resolved Air Pollution Emissions Inventory of India,ap-Chapter7.pdf,https://www.teriin.org/sites/default/files/files/ap-Chapter7.pdf,Chapter 7 - Diesel Generator Operation,2018-01-20T11:09:08+00:00,,unmanaged_no_file_entity,True,2018-01-20 11:09:08,False,False,True
inbody:e312142801b3c982d9d927023a0857797b9a2dd9,inbody,ongoing_projects,1563d2c4-cfba-40e9-89d9-bdc3ccf0773c,Spatially Resolved Air Pollution Emissions Inventory of India,ap-Chapter8.pdf,https://www.teriin.org/sites/default/files/files/ap-Chapter8.pdf,Chapter 8 - Open Burning Of Agricultural Residues,2018-01-20T11:09:08+00:00,,unmanaged_no_file_entity,True,2018-01-20 11:09:08,False,False,True
inbody:aed3c141b134f3003a0781de3db06763a039c58f,inbody,ongoing_projects,1563d2c4-cfba-40e9-89d9-bdc3ccf0773c,Spatially Resolved Air Pollution Emissions Inventory of India,ap-Chapter9.pdf,https://www.teriin.org/sites/default/files/files/ap-Chapter9.pdf,Chapter 9 - Refuse Burning,2018-01-20T11:09:08+00:00,,unmanaged_no_file_entity,True,2018-01-20 11:09:08,False,False,True
inbody:40decd1b096976073affa47513b81e2d44319ba6,inbody,ongoing_projects,1563d2c4-cfba-40e9-89d9-bdc3ccf0773c,Spatially Resolved Air Pollution Emissions Inventory of India,ap-Chapter10.pdf,https://www.teriin.org/sites/default/files/files/ap-Chapter10.pdf,Chapter 10 - Construction Sector,2018-01-20T11:09:08+00:00,,unmanaged_no_file_entity,True,2018-01-20 11:09:08,False,False,True
inbody:239bef369edc82b46f5e04982c4bc5804f9cd816,inbody,ongoing_projects,1563d2c4-cfba-40e9-89d9-bdc3ccf0773c,Spatially Resolved Air Pollution Emissions Inventory of India,ap-Chapter11.pdf,https://www.teriin.org/sites/default/files/files/ap-Chapter11.pdf,Chapter 11 - Mining Sector,2018-01-20T11:09:08+00:00,,unmanaged_no_file_entity,True,2018-01-20 11:09:08,False,False,True
inbody:dd4e02b047d25a2fc2003a41af14a5a570cbf849,inbody,ongoing_projects,1563d2c4-cfba-40e9-89d9-bdc3ccf0773c,Spatially Resolved Air Pollution Emissions Inventory of India,ap-Chapter12.pdf,https://www.teriin.org/sites/default/files/files/ap-Chapter12.pdf,Chapter 12 - Crematoria,2018-01-20T11:09:08+00:00,,unmanaged_no_file_entity,True,2018-01-20 11:09:08,False,False,True
inbody:de265bd93161f5fe69161bc5d5009e76cd4101d3,inbody,ongoing_projects,1563d2c4-cfba-40e9-89d9-bdc3ccf0773c,Spatially Resolved Air Pollution Emissions Inventory of India,ap-Chapter13.pdf,https://www.teriin.org/sites/default/files/files/ap-Chapter13.pdf,Chapter 13 - Estimated Atmospheric Concentrations,2018-01-20T11:09:08+00:00,,unmanaged_no_file_entity,True,2018-01-20 11:09:08,False,False,True
inbody:f9b569125610374c7592f7c72709958f4fc7b090,inbody,ongoing_projects,1563d2c4-cfba-40e9-89d9-bdc3ccf0773c,Spatially Resolved Air Pollution Emissions Inventory of India,ap-References.pdf,https://www.teriin.org/sites/default/files/files/ap-References.pdf,References,2018-01-20T11:09:08+00:00,,unmanaged_no_file_entity,True,2018-01-20 11:09:08,False,False,True
inbody:1ba46d1bab593022398d92a4218c919c9336304c,inbody,ongoing_projects,2aae9ac2-90e4-4bc0-a169-25ec9abc052c,How do we get there?,teri-submission.pdf,http://www.teriin.org/sites/default/files/files/teri-submission.pdf,here,2018-09-05T06:47:37+00:00,,unmanaged_no_file_entity,True,2018-09-05 06:47:37,False,False,True
inbody:f974c79c9f758a280193d3484f666cab101fd5ad,inbody,ongoing_projects,022aa771-2777-4724-9d4e-67719977ca02,Shifting to cycling can result in an annual savings of up to 1.6% of India’s GDP,Benefits%20of%20Cycling%20in%20India%20-%20Report.pdf,http://www.teriin.org/sites/default/files/2019-01/Benefits%20of%20Cycling%20in%20India%20-%20Report.pdf,"Benefits of Cycling in India: An Economic, Environmental, and Social Assessment",2019-01-11T09:44:41+00:00,2019-01,managed_path_month,True,2019-01-11 09:44:41,False,False,True
inbody:e2b7fb54ba5260b906c9e63f82812f3e39346fc8,inbody,ongoing_projects,01b83c3a-4c19-45c0-9c5e-ce1afef243e4,TERI Coastal Education Hub,TERI-coastal-education-hub-brochure.pdf,http://www.teriin.org/sites/default/files/2019-02/TERI-coastal-education-hub-brochure.pdf,click here,2019-02-25T08:22:56+00:00,2019-02,managed_path_month,True,2019-02-25 08:22:56,False,False,True
inbody:55c194e4e1dabc9da729c7213600b4782a42f9ed,inbody,ongoing_projects,fdac5720-daaf-433d-a76b-d2d8dde1ceed,India prepares to host UN conference to curb land degradation,sdgs-global-assessment.pdf,https://www.teriin.org/sites/default/files/files/sdgs-global-assessment.pdf,,2019-08-27T06:31:43+00:00,,unmanaged_no_file_entity,True,2019-08-27 06:31:43,False,False,True
inbody:543a56d4c919f26c14bea24553bfedb2c05e4a13,inbody,ongoing_projects,fdac5720-daaf-433d-a76b-d2d8dde1ceed,India prepares to host UN conference to curb land degradation,outcomes-cop14.pdf,https://www.teriin.org/sites/default/files/files/outcomes-cop14.pdf,,2019-08-27T06:31:43+00:00,,unmanaged_no_file_entity,True,2019-08-27 06:31:43,False,False,True
,inbody,ongoing_projects,fdac5720-daaf-433d-a76b-d2d8dde1ceed,India prepares to host UN conference to curb land degradation,Desertification_Atlas_2016_SAC_ISRO.pdf,https://www.sac.gov.in/SACSITE/Desertification_Atlas_2016_SAC_ISRO.pdf,,2019-08-27T06:31:43+00:00,,external_host,False,,True,False,False
inbody:4a2cab0d4e9e68a2b5ff3e71401bda10e909ac6d,inbody,ongoing_projects,fdac5720-daaf-433d-a76b-d2d8dde1ceed,India prepares to host UN conference to curb land degradation,reversing-land-degradation-bg-paper.pdf,https://www.teriin.org/sites/default/files/2019-07/reversing-land-degradation-bg-paper.pdf,,2019-08-27T06:31:43+00:00,2019-07,managed_path_month,True,2019-08-27 06:31:43,False,False,True
inbody:0c07aafb51d37e8f0683c82dc09bcef2a1fa5855,inbody,ongoing_projects,fdac5720-daaf-433d-a76b-d2d8dde1ceed,India prepares to host UN conference to curb land degradation,Vol%20I%20-%20Macroeconomic%20assessment%20of%20the%20costs%20of%20land%20degradation%20in%20India_0.pdf,https://www.teriin.org/sites/default/files/2018-04/Vol%20I%20-%20Macroeconomic%20assessment%20of%20the%20costs%20of%20land%20degradation%20in%20India_0.pdf,,2019-08-27T06:31:43+00:00,2018-04,managed_path_month,True,2019-08-27 06:31:43,False,False,True
inbody:e4fdc8db95fbe5282ee022a6c59eac21fe9cdbbe,inbody,ongoing_projects,fdac5720-daaf-433d-a76b-d2d8dde1ceed,India prepares to host UN conference to curb land degradation,Vol%20II%20-%20Six%20micro-economic%20case%20studies%20of%20degradation_0.pdf,https://www.teriin.org/sites/default/files/2018-04/Vol%20II%20-%20Six%20micro-economic%20case%20studies%20of%20degradation_0.pdf,,2019-08-27T06:31:43+00:00,2018-04,managed_path_month,True,2019-08-27 06:31:43,False,False,True
inbody:bb08526d219035d23f7b139ae037685d597cedba,inbody,ongoing_projects,fdac5720-daaf-433d-a76b-d2d8dde1ceed,India prepares to host UN conference to curb land degradation,unccd-jv-sharma-ppt.pdf,https://www.teriin.org/sites/default/files/files/unccd-jv-sharma-ppt.pdf,,2019-08-27T06:31:43+00:00,,unmanaged_no_file_entity,True,2019-08-27 06:31:43,False,False,True
inbody:a27be4fa1ea1c72aa9fb590088d3d0055dd39226,inbody,ongoing_projects,fdac5720-daaf-433d-a76b-d2d8dde1ceed,India prepares to host UN conference to curb land degradation,unccd-umakant-DoLR.pdf,https://www.teriin.org/sites/default/files/files/unccd-umakant-DoLR.pdf,,2019-08-27T06:31:43+00:00,,unmanaged_no_file_entity,True,2019-08-27 06:31:43,False,False,True
inbody:7fe739e9dad4d9be10f95cdda387c8b752c37dc0,inbody,ongoing_projects,fdac5720-daaf-433d-a76b-d2d8dde1ceed,India prepares to host UN conference to curb land degradation,unccd-A-ravindra-WASSAN.pdf,https://www.teriin.org/sites/default/files/files/unccd-A-ravindra-WASSAN.pdf,,2019-08-27T06:31:43+00:00,,unmanaged_no_file_entity,True,2019-08-27 06:31:43,False,False,True
inbody:df1ad4fac768eb7914a74b1b5a572485bbe597e8,inbody,ongoing_projects,fdac5720-daaf-433d-a76b-d2d8dde1ceed,India prepares to host UN conference to curb land degradation,unccd-Manas-Satpathy-PRADAN.pdf,https://www.teriin.org/sites/default/files/files/unccd-Manas-Satpathy-PRADAN.pdf,,2019-08-27T06:31:43+00:00,,unmanaged_no_file_entity,True,2019-08-27 06:31:43,False,False,True
inbody:21ddcc26dc2c0aff07308d6cdb218b5138c23f0d,inbody,ongoing_projects,fdac5720-daaf-433d-a76b-d2d8dde1ceed,India prepares to host UN conference to curb land degradation,unccd-pia-sethi-ppt.pdf,https://www.teriin.org/sites/default/files/files/unccd-pia-sethi-ppt.pdf,,2019-08-27T06:31:43+00:00,,unmanaged_no_file_entity,True,2019-08-27 06:31:43,False,False,True
inbody:297418b89c7af30c481f2a0bc601bf0f3c1ec377,inbody,ongoing_projects,b5e6a643-1fe2-42a5-bb78-ee7d48e416af,Rethink Plastic: UNEP-TERI joint initiative in Mumbai region,Annexure_A1_List-of-collaborations.pdf,https://www.teriin.org/sites/default/files/files/Annexure_A1_List-of-collaborations.pdf,List of collaborations,2019-12-12T08:24:44+00:00,,unmanaged_no_file_entity,True,2019-12-12 08:24:44,False,False,True
inbody:d43557a0367bdc7fea36dc27b2f71d1a22561ac8,inbody,ongoing_projects,b5e6a643-1fe2-42a5-bb78-ee7d48e416af,Rethink Plastic: UNEP-TERI joint initiative in Mumbai region,Annexure_N_Pledge-Against-Single-Use-Plastics.pdf,https://www.teriin.org/sites/default/files/files/Annexure_N_Pledge-Against-Single-Use-Plastics.pdf,Pledge against single use plastic,2019-12-12T08:24:44+00:00,,unmanaged_no_file_entity,True,2019-12-12 08:24:44,False,False,True
inbody:600dc0944ca8d4c926ff16716f479eb4978ada14,inbody,ongoing_projects,b5e6a643-1fe2-42a5-bb78-ee7d48e416af,Rethink Plastic: UNEP-TERI joint initiative in Mumbai region,Annexure_M1_Perception-survey-Report.pdf,https://www.teriin.org/sites/default/files/files/Annexure_M1_Perception-survey-Report.pdf,Perception Survey Report,2019-12-12T08:24:44+00:00,,unmanaged_no_file_entity,True,2019-12-12 08:24:44,False,False,True
inbody:e1c86eb6c948325f18c5069ca895633fc615c585,inbody,ongoing_projects,b5e6a643-1fe2-42a5-bb78-ee7d48e416af,Rethink Plastic: UNEP-TERI joint initiative in Mumbai region,Annexure_M2_Perception-survey.pdf,https://www.teriin.org/sites/default/files/files/Annexure_M2_Perception-survey.pdf,Perception Survey Form,2019-12-12T08:24:44+00:00,,unmanaged_no_file_entity,True,2019-12-12 08:24:44,False,False,True
inbody:7f9dfe89566a1c6853ed9118bc3954007c66509d,inbody,ongoing_projects,b5e6a643-1fe2-42a5-bb78-ee7d48e416af,Rethink Plastic: UNEP-TERI joint initiative in Mumbai region,Annexure_M3_Marathi-questionnaire.pdf,https://www.teriin.org/sites/default/files/files/Annexure_M3_Marathi-questionnaire.pdf,Marathi Questionnaire,2019-12-12T08:24:44+00:00,,unmanaged_no_file_entity,True,2019-12-12 08:24:44,False,False,True
inbody:21925da868d2684c5bbd2951b0ec2a17e02cdc6c,inbody,ongoing_projects,b5e6a643-1fe2-42a5-bb78-ee7d48e416af,Rethink Plastic: UNEP-TERI joint initiative in Mumbai region,Annexure_A2_Commitment-letters.pdf,https://www.teriin.org/sites/default/files/files/Annexure_A2_Commitment-letters.pdf,Commitment Letters,2019-12-12T08:24:44+00:00,,unmanaged_no_file_entity,True,2019-12-12 08:24:44,False,False,True
inbody:4f64a7bfeebcbaaf32266b3a6c46e6cf4b7cf9b6,inbody,ongoing_projects,b5e6a643-1fe2-42a5-bb78-ee7d48e416af,Rethink Plastic: UNEP-TERI joint initiative in Mumbai region,Annexure_E_Report_UNEP_Round-Table-Discussion_Dec23_2019.pdf,https://www.teriin.org/sites/default/files/files/Annexure_E_Report_UNEP_Round-Table-Discussion_Dec23_2019.pdf,Roundtable discussions - Report,2019-12-12T08:24:44+00:00,,unmanaged_no_file_entity,True,2019-12-12 08:24:44,True,False,True
inbody:50cc7fc27d320123da0b7baecc9da22913ca6793,inbody,ongoing_projects,b5e6a643-1fe2-42a5-bb78-ee7d48e416af,Rethink Plastic: UNEP-TERI joint initiative in Mumbai region,Annexure_F_Awareness-Programmes-and-ToT.pdf,https://www.teriin.org/sites/default/files/files/Annexure_F_Awareness-Programmes-and-ToT.pdf,Awareness Programme and Training of Trainers,2019-12-12T08:24:44+00:00,,unmanaged_no_file_entity,True,2019-12-12 08:24:44,False,False,True
inbody:4e3c73f2f8fbc1c717bcc8ec87f4b9ad193b653d,inbody,ongoing_projects,b5e6a643-1fe2-42a5-bb78-ee7d48e416af,Rethink Plastic: UNEP-TERI joint initiative in Mumbai region,Annexure_G_Tot-By-trainers-min.pdf,https://www.teriin.org/sites/default/files/files/Annexure_G_Tot-By-trainers-min.pdf,Training of Trainers by Trainers,2019-12-12T08:24:44+00:00,,unmanaged_no_file_entity,True,2019-12-12 08:24:44,False,False,True
inbody:519315e1aca697c240123c96c47f0535423233b5,inbody,ongoing_projects,b5e6a643-1fe2-42a5-bb78-ee7d48e416af,Rethink Plastic: UNEP-TERI joint initiative in Mumbai region,Annexure_I_Treasure-Hunt-and-Plantation-at-Airoli.pdf,https://www.teriin.org/sites/default/files/files/Annexure_I_Treasure-Hunt-and-Plantation-at-Airoli.pdf,Teasure hunt and plantation at Airoli,2019-12-12T08:24:44+00:00,,unmanaged_no_file_entity,True,2019-12-12 08:24:44,False,False,True
inbody:b544c9535e1b2b3da3c70f2c457f34a48b00a859,inbody,ongoing_projects,b5e6a643-1fe2-42a5-bb78-ee7d48e416af,Rethink Plastic: UNEP-TERI joint initiative in Mumbai region,Annexure_K_Treasure-Hunt.pdf,https://www.teriin.org/sites/default/files/files/Annexure_K_Treasure-Hunt.pdf,Treasure hunt,2019-12-12T08:24:44+00:00,,unmanaged_no_file_entity,True,2019-12-12 08:24:44,False,False,True
inbody:99890f48337be7c975c641151bc9b28a82326940,inbody,ongoing_projects,b5e6a643-1fe2-42a5-bb78-ee7d48e416af,Rethink Plastic: UNEP-TERI joint initiative in Mumbai region,Annexure_H_Activity-at-Gharapuri-Island-and-Gateway-of-India.pdf,https://www.teriin.org/sites/default/files/files/Annexure_H_Activity-at-Gharapuri-Island-and-Gateway-of-India.pdf,Activity at Gharapuri Island and Gateway of India,2019-12-12T08:24:44+00:00,,unmanaged_no_file_entity,True,2019-12-12 08:24:44,False,False,True
inbody:5b1029b6153143257d6710ae2115f94ec83b4ddd,inbody,ongoing_projects,b5e6a643-1fe2-42a5-bb78-ee7d48e416af,Rethink Plastic: UNEP-TERI joint initiative in Mumbai region,Annexure_B1_ Sea-of-Solutions.pdf,https://www.teriin.org/sites/default/files/files/Annexure_B1_ Sea-of-Solutions.pdf,Sea of solutions,2019-12-12T08:24:44+00:00,,unmanaged_no_file_entity,True,2019-12-12 08:24:44,False,False,True
inbody:42d6d9284f1a09a557c433c1babf517b33d2d4bd,inbody,ongoing_projects,b5e6a643-1fe2-42a5-bb78-ee7d48e416af,Rethink Plastic: UNEP-TERI joint initiative in Mumbai region,Annexure_B2_ToT-Presentation.pdf,https://www.teriin.org/sites/default/files/files/Annexure_B2_ToT-Presentation.pdf,Training of trainers,2019-12-12T08:24:44+00:00,,unmanaged_no_file_entity,True,2019-12-12 08:24:44,False,False,True
inbody:e2a5adfe7381f7533d088fbb16be3af072997054,inbody,ongoing_projects,b5e6a643-1fe2-42a5-bb78-ee7d48e416af,Rethink Plastic: UNEP-TERI joint initiative in Mumbai region,Annexure_B3_Roundtable-Discussion-Presentation.pdf,https://www.teriin.org/sites/default/files/files/Annexure_B3_Roundtable-Discussion-Presentation.pdf,Round table discussion,2019-12-12T08:24:44+00:00,,unmanaged_no_file_entity,True,2019-12-12 08:24:44,False,False,True
inbody:9e3cf09c2c86a46c8388b311da0aeaad66343ffe,inbody,ongoing_projects,b5e6a643-1fe2-42a5-bb78-ee7d48e416af,Rethink Plastic: UNEP-TERI joint initiative in Mumbai region,Annexure_B4_Informative-booklet_TERI-UNEP_ Rethink-Plastic-Campaign_2019-2020.pdf,https://www.teriin.org/sites/default/files/files/Annexure_B4_Informative-booklet_TERI-UNEP_ Rethink-Plastic-Campaign_2019-2020.pdf,Informative booklet TERI-UNEP,2019-12-12T08:24:44+00:00,,unmanaged_no_file_entity,True,2019-12-12 08:24:44,True,False,True
inbody:70086b340426a0ad3b94535b46d28f3419f5b525,inbody,ongoing_projects,b5e6a643-1fe2-42a5-bb78-ee7d48e416af,Rethink Plastic: UNEP-TERI joint initiative in Mumbai region,Annexure_B5_Outreach-materials.pdf,https://www.teriin.org/sites/default/files/files/Annexure_B5_Outreach-materials.pdf,Outreach material,2019-12-12T08:24:44+00:00,,unmanaged_no_file_entity,True,2019-12-12 08:24:44,False,False,True
inbody:d88a8c8df995627c81f7611b2b4f33ca9e56a5d8,inbody,ongoing_projects,b5e6a643-1fe2-42a5-bb78-ee7d48e416af,Rethink Plastic: UNEP-TERI joint initiative in Mumbai region,Annexure_B6_ Braille-Booklet-on-Plastic-Pollution.pdf,https://www.teriin.org/sites/default/files/files/Annexure_B6_ Braille-Booklet-on-Plastic-Pollution.pdf,Braille booklet on plastic pollution,2019-12-12T08:24:44+00:00,,unmanaged_no_file_entity,True,2019-12-12 08:24:44,False,False,True
inbody:061c30d43bdaa8ff5fde64bf4325e23b2f7586e9,inbody,ongoing_projects,b5e6a643-1fe2-42a5-bb78-ee7d48e416af,Rethink Plastic: UNEP-TERI joint initiative in Mumbai region,Annexure_B7_Touch-and-Feel-Kit.pdf,https://www.teriin.org/sites/default/files/files/Annexure_B7_Touch-and-Feel-Kit.pdf,Touch and feel kit,2019-12-12T08:24:44+00:00,,unmanaged_no_file_entity,True,2019-12-12 08:24:44,False,False,True
inbody:99944f0f30c71c027f75d32d4f8c55889969347a,inbody,ongoing_projects,b5e6a643-1fe2-42a5-bb78-ee7d48e416af,Rethink Plastic: UNEP-TERI joint initiative in Mumbai region,chimbai-beach-cleanup.pdf,https://www.teriin.org/sites/default/files/files/chimbai-beach-cleanup.pdf,here,2019-12-12T08:24:44+00:00,,unmanaged_no_file_entity,True,2019-12-12 08:24:44,False,False,True
